record_id,actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
44452,U000111,8.0,1.0,3.0,1.0,0,1,0,Poland,Europe,4.0,exchange,none,1,5.0,21.0,1,1,1,2,2,3,1,1,2.0,2.0,2.0,1,5,24,0.8,51.58,72.0,0,0,0,11975.72,232.18,1,1.0,2,10.03,low,0
44289,U000111,8.0,2.0,3.0,1.0,0,1,0,Canada,America,4.0,exchange,none,1,5.0,22.0,1,1,1,3,3,4,1,1,3.0,3.0,3.0,1,5,25,0.83,24.11,73.0,0,0,0,9782.08,405.73,1,1.0,2,10.03,low,0
43674,U000111,0.0,5.0,3.0,1.0,1,0,1,Other,Europe,4.0,exchange,none,1,5.0,21.0,1,1,1,4,4,5,1,1,4.0,4.0,4.0,1,5,24,0.8,63.45,76.0,0,1,0,3195.81,50.37,1,1.0,2,10.03,low,0
43574,U000111,0.0,6.0,3.0,1.0,1,0,1,France,Europe,4.0,exchange,none,1,5.0,21.0,1,1,1,5,5,6,1,0,5.0,5.0,5.0,1,5,24,0.8,24.47,77.0,0,1,0,6518.15,266.37,1,1.0,1,-28.97,low,0
43308,U000111,15.0,0.0,3.0,1.0,0,1,0,France,Europe,4.0,exchange,none,0,4.0,20.0,0,0,0,5,5,6,0,0,5.0,5.0,5.0,1,5,24,0.8,38.84,78.0,0,0,0,0.0,0.0,1,1.0,0,-26.97,low,0
43074,U000111,19.0,1.0,3.0,1.0,0,0,0,Canada,America,4.0,exchange,none,1,4.0,20.0,0,0,0,5,5,6,1,1,5.0,5.0,5.0,1,5,24,0.8,27.55,80.0,0,0,0,3218.42,116.82,1,1.0,2,10.03,low,0
46283,U000111,8.0,3.0,3.0,1.0,0,1,0,France,Europe,4.0,exchange,none,1,4.0,20.0,0,0,1,5,5,7,1,1,5.0,5.0,6.0,1,5,24,0.8,37.15,81.0,0,0,0,4317.96,116.23,1,1.0,2,10.03,low,0
45983,U000111,9.0,4.0,3.0,1.0,0,1,0,United Kingdom,Europe,4.0,exchange,none,1,5.0,20.0,1,1,1,6,6,8,1,0,6.0,6.0,7.0,1,6,24,0.8,25.54,82.0,0,0,0,3565.25,139.59,1,1.0,1,-28.97,low,0
45789,U000111,21.0,5.0,3.0,1.0,1,0,0,Netherlands,Europe,4.0,exchange,none,1,5.0,20.0,1,1,1,7,7,9,1,0,7.0,7.0,8.0,1,6,24,0.8,35.15,84.0,0,1,0,10172.4,289.4,1,1.0,1,-28.97,low,0
45710,U000111,6.0,0.0,3.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,7,7,9,1,1,7.0,7.0,8.0,1,6,22,0.73,33.67,85.0,0,0,0,15803.31,469.36,1,1.0,2,10.03,low,0
45462,U000111,9.0,1.0,3.0,1.0,0,1,0,Poland,Europe,4.0,exchange,none,1,6.0,20.0,0,0,0,7,7,9,1,1,7.0,7.0,8.0,1,6,22,0.73,26.69,86.0,0,0,0,12013.43,450.11,1,1.0,2,10.03,low,0
45337,U000111,21.0,1.0,3.0,1.0,0,0,0,France,Europe,4.0,exchange,none,1,6.0,21.0,0,0,1,7,7,10,1,0,7.0,7.0,9.0,2,6,23,0.77,12.33,87.0,0,0,0,1404.25,113.89,1,1.0,1,-28.97,low,0
45030,U000111,15.0,3.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,21.0,0,0,0,7,7,10,1,1,7.0,7.0,9.0,1,6,23,0.77,41.33,88.0,0,0,0,13387.06,323.91,1,1.0,2,10.03,low,0
48357,U000111,9.0,0.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,19.0,0,0,0,7,7,10,0,0,7.0,7.0,9.0,1,4,20,0.67,90.1,92.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
47977,U000111,6.0,2.0,3.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,3.0,18.0,0,0,0,7,7,10,0,0,7.0,7.0,9.0,1,3,19,0.63,45.81,94.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
47315,U000111,4.0,5.0,3.0,1.0,1,0,1,Angola,Africa,4.0,exchange,none,1,3.0,18.0,0,0,1,7,7,11,0,0,7.0,7.0,10.0,1,3,19,0.63,69.89,97.0,0,1,0,8444.54,120.83,1,1.0,0,-67.97,low,0
47243,U000111,8.0,6.0,3.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,7,7,11,0,0,7.0,7.0,10.0,1,4,19,0.63,27.91,98.0,0,1,0,8444.54,302.56,1,1.0,0,-67.97,low,0
46891,U000111,19.0,0.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,7,7,11,0,0,7.0,7.0,10.0,1,4,19,0.63,35.22,100.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
5591,U000111,10.0,2.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,7,7,11,0,0,7.0,7.0,10.0,1,4,19,0.63,38.43,101.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
5062,U000111,11.0,5.0,4.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,11,0,0,7.0,7.0,10.0,1,4,18,0.6,73.5,104.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
4999,U000111,11.0,6.0,4.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,7,7,11,0,0,7.0,7.0,10.0,1,4,19,0.63,24.03,105.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
4671,U000111,17.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,11,0,0,6.0,6.0,9.0,1,5,19,0.63,29.6,107.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
4361,U000111,19.0,1.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,7,7,11,0,0,6.0,6.0,9.0,1,5,19,0.63,25.56,108.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
4056,U000111,19.0,2.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,7,7,11,0,0,6.0,6.0,8.0,1,5,19,0.63,24.69,109.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
3694,U000111,8.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,7,7,11,0,0,5.0,5.0,7.0,1,6,19,0.63,36.89,110.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
7761,U000111,20.0,5.0,4.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,7,7,11,0,0,5.0,5.0,6.0,1,6,19,0.63,35.77,112.0,0,1,0,0.0,0.0,1,1.0,0,-67.97,low,0
7647,U000111,7.0,0.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,7,7,11,0,0,4.0,4.0,5.0,1,6,19,0.63,35.3,113.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
7227,U000111,12.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,0,7,7,11,0,0,3.0,3.0,4.0,1,6,19,0.63,28.53,114.0,0,0,0,0.0,0.0,1,1.0,0,-67.97,low,0
6939,U000111,13.0,2.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,19.0,0,0,1,7,7,12,0,0,3.0,3.0,5.0,1,6,19,0.63,25.2,115.0,0,0,0,6428.84,255.11,1,1.0,0,-67.97,low,0
6938,U000111,13.0,2.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,0,6.0,19.0,0,0,0,7,7,12,0,0,3.0,3.0,5.0,2,7,20,0.67,0.0,115.0,0,0,0,0.0,0.0,1,1.0,0,-26.97,low,0
6510,U000111,6.0,4.0,4.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,7,19,0.63,41.04,117.0,0,0,0,6428.84,156.65,0,1.0,0,-39.97,low,0
6120,U000111,7.0,6.0,4.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,6,19,0.63,49.16,119.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
5815,U000111,15.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,6,20,0.67,31.92,120.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
5810,U000111,15.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,0,5.0,19.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,2,7,21,0.7,0.28,120.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
9351,U000111,3.0,2.0,4.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,7,22,0.73,35.25,122.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
8834,U000111,17.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,6,22,0.73,38.31,124.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
8488,U000111,8.0,5.0,4.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,3.0,1,6,22,0.73,39.0,125.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
8260,U000111,15.0,0.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,6,22,0.73,54.94,127.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
8055,U000111,9.0,2.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,4,22,0.73,41.85,129.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
7887,U000111,12.0,3.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,22,0.73,26.9,130.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14994,U000111,12.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,22,0.73,24.91,131.0,0,0,0,8231.22,330.44,0,1.0,0,-39.97,low,0
14880,U000111,17.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,23,0.77,28.9,133.0,0,1,0,8231.22,284.82,0,1.0,0,-39.97,low,0
14601,U000111,8.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,23,0.77,63.08,135.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14413,U000111,14.0,2.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,23,0.77,29.43,136.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14269,U000111,16.0,3.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,23,0.77,25.99,137.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
14145,U000111,16.0,4.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,5,23,0.77,24.53,139.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
13419,U000111,21.0,1.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,19.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,4,21,0.7,100.12,143.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
12890,U000111,7.0,4.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,3.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,2.0,1,3,20,0.67,58.7,145.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
12537,U000111,15.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,3.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,3,19,0.63,32.22,146.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
12230,U000111,16.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,19,0.63,48.99,149.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
11703,U000111,0.0,3.0,5.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,17,0.57,55.83,151.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
11256,U000111,8.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,17,0.57,55.64,153.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
11171,U000111,12.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,17,0.57,28.5,154.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
11170,U000111,12.0,6.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,0,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,2,5,18,0.6,0.0,154.0,0,1,0,0.0,0.0,0,1.0,0,1.03,low,0
10934,U000111,13.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,18,0.6,25.04,155.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
10933,U000111,13.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,0,5.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,2,7,19,0.63,0.0,155.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
10591,U000111,19.0,1.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,7,20,0.67,30.03,157.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
10319,U000111,20.0,2.0,5.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,8,20,0.67,24.49,158.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
9858,U000111,6.0,5.0,5.0,2.0,1,0,1,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,8,20,0.67,58.36,160.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
28649,U000111,10.0,1.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,16.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,18,0.6,75.61,163.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
28352,U000111,10.0,2.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,19,0.63,24.48,164.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
28121,U000111,18.0,3.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,19,0.63,31.43,166.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27967,U000111,6.0,5.0,6.0,2.0,1,0,1,Angola,Africa,4.0,exchange,none,1,5.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,19,0.63,35.96,167.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
27842,U000111,19.0,6.0,6.0,2.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,16.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,18,0.6,37.5,169.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
27680,U000111,23.0,0.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,17.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,19,0.63,27.72,170.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27499,U000111,5.0,2.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,20,0.67,29.77,171.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27169,U000111,11.0,4.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,20,0.67,54.58,173.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27027,U000111,8.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,20,0.67,44.83,175.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
26859,U000111,18.0,0.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,18.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,20,0.67,34.15,177.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26674,U000111,2.0,2.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,21,0.7,31.4,178.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26528,U000111,5.0,3.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,19.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,21,0.7,26.87,179.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26384,U000111,5.0,4.0,6.0,2.0,0,0,1,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,22,0.73,24.73,180.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26214,U000111,17.0,5.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,22,0.73,35.67,182.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
26106,U000111,18.0,6.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,23,0.77,24.57,183.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
25961,U000111,18.0,0.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,7.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,7,23,0.77,24.17,184.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25772,U000111,19.0,1.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,7.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,7,22,0.73,24.96,185.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25771,U000111,19.0,1.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,0,7.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,2,8,23,0.77,0.0,185.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
25473,U000111,8.0,4.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,21,0.7,61.33,187.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25338,U000111,15.0,5.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,7,21,0.7,30.74,188.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
25185,U000111,12.0,0.0,6.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,20.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,21,0.7,45.15,190.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25062,U000111,19.0,1.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,4,22,0.73,31.32,192.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31760,U000111,21.0,2.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,5,23,0.77,26.16,193.0,0,0,0,9113.3,348.37,0,1.0,0,-39.97,low,0
31655,U000111,7.0,4.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,7,7,12,0,0,1.0,1.0,1.0,1,6,23,0.77,34.01,194.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31540,U000111,9.0,5.0,7.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,1,7,7,13,0,0,1.0,1.0,2.0,1,6,23,0.77,25.58,195.0,0,1,0,6.28,0.25,0,1.0,0,-39.97,low,0
31475,U000111,9.0,6.0,7.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,6,23,0.77,24.25,196.0,0,1,0,6.28,0.26,0,1.0,0,-39.97,low,0
31353,U000111,16.0,0.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,6,23,0.77,31.07,198.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31226,U000111,21.0,1.0,7.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,6,23,0.77,28.94,199.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
31034,U000111,17.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,6,23,0.77,43.71,201.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30877,U000111,11.0,5.0,7.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,23,0.77,41.84,202.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30758,U000111,19.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,23,0.77,32.08,204.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30538,U000111,14.0,1.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,23,0.77,42.64,205.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30383,U000111,14.0,2.0,7.0,3.0,0,1,0,Angola,Africa,6.0,exchange,none,1,5.0,23.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,24,0.8,24.51,206.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29909,U000111,19.0,5.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,4,22,0.73,76.66,210.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
29819,U000111,22.0,6.0,7.0,3.0,1,0,1,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,4,22,0.73,27.17,211.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
29678,U000111,6.0,1.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,22,0.73,32.14,212.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29510,U000111,17.0,2.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,4,22,0.73,34.61,214.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29407,U000111,17.0,3.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,5,22,0.73,24.33,215.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29305,U000111,17.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,6.0,21.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,6,21,0.7,24.17,216.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29243,U000111,17.0,5.0,7.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,7.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,7,22,0.73,24.12,217.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
29163,U000111,19.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,7.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,7,22,0.73,25.52,218.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
29029,U000111,4.0,1.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,7.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,7,22,0.73,32.96,219.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
28946,U000111,6.0,2.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,0,6.0,22.0,0,0,0,7,7,13,0,0,1.0,1.0,2.0,1,7,23,0.77,26.53,220.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
